feature	component	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_091888_01G000100	1	-0.00128876360752445	-0.00126282132729588	0.00243787957267178	0.69
TraesCAD_scaffold_097456_01G000100	1	-0.000578679561657347	-0.000588009322620034	0.00226380019926006	0.605
TraesCAD_scaffold_001422_01G000100	1	-0.00133266476740341	-0.00128407035797532	0.000704542319197974	0.98
TraesCAD_scaffold_001429_01G000300	1	0.0052197443898264	0.00496311711519655	0.00331137955016231	0.96
TraesCAD_scaffold_001434_01G000400	1	-0.00192010184455392	-0.00179691326337407	0.00061022856715427	1
TraesCAD_scaffold_001455_01G000200	1	0.00288957837193105	0.00291558687352667	0.00136169057848336	0.985
TraesCAD_scaffold_001463_01G000200	1	0.0190633139477845	0.0187282394519432	0.0014476238670803	1
TraesCAD_scaffold_001463_01G000400	1	0.00778554554051089	0.0076444986549152	0.00188924102083592	1
TraesCAD_scaffold_001468_01G000300	1	0.0270373543693192	0.0265617299590658	0.00225134769150449	1
TraesCAD_scaffold_001469_01G001200	1	0.0322811272904454	0.0315814703055275	0.00301555037313251	1
TraesCAD_scaffold_006068_01G000600	1	0.0129018450062208	0.0127386796423177	0.000967463080758376	1
TraesCAD_scaffold_146404_01G000200	1	-0.00187864986821208	-0.00187604342624389	0.00199288495352354	0.825
TraesCAD_scaffold_091177_01G000200	1	0.00390893638171661	0.00401416391531946	0.00291033768681393	0.905
TraesCAD_scaffold_001480_01G000500	1	-0.00241627140771217	-0.00232643744905134	0.00106239680434299	0.97
TraesCAD_scaffold_049584_01G000200	1	-0.00557861570772149	-0.00507336606064262	0.00332778614890023	0.935
TraesCAD_scaffold_001491_01G000300	1	-0.00839312589085244	-0.00808277888502389	0.00228006162972669	1
TraesCAD_scaffold_073199_01G000400	1	-0.00155942314002939	-0.00155796252754139	0.00121662714614295	0.9
TraesCAD_scaffold_009017_01G000400	1	-0.00985658536385463	-0.00984730884543064	0.00493921407767618	0.98
TraesCAD_scaffold_001502_01G000800	1	-0.0159464783174145	-0.0162172961364183	0.0062714831768444	0.995
TraesCAD_scaffold_001515_01G000100	1	-0.00264078222417644	-0.00244163205748504	0.000913028423668583	0.995
TraesCAD_scaffold_001578_01G000200	1	-0.00301098366127594	-0.00290509880681427	0.00218617414914409	0.885
TraesCAD_scaffold_001580_01G000100	1	0.00276666077575285	0.00275751791831092	0.00178958290916003	0.94
TraesCAD_scaffold_001592_01G000400	1	0.0155244097920286	0.0152966797691423	0.00201383906857588	1
TraesCAD_scaffold_021128_01G000100	1	-0.00446188417099787	-0.00427865356123095	0.000688327153683614	1
TraesCAD_scaffold_022653_01G000100	1	-0.00562049897194714	-0.00542099875505651	0.000961377552211843	1
TraesCAD_scaffold_001648_01G000300	1	0.00301011247569042	0.00311726073631795	0.00255833016038893	0.905
