"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesCAD_scaffold_016283_01G000200",13.4761328466715,FALSE,TRUE,0.677193458919773,0.401551058488299,"kinetic_lag",432,TRUE
"TraesCAD_scaffold_018291_01G000300",-4.15791796147989,TRUE,TRUE,0.00109059828624553,0.000157335415847249,"anticorrelated",12,FALSE
"TraesCAD_scaffold_064155_01G000200",0.336882521983068,FALSE,TRUE,0.645986588514258,0.368374430941285,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016371_01G000400",25.8201844718658,FALSE,FALSE,0.458031132359247,0.217934167816093,"unchanged",432,TRUE
"TraesCAD_scaffold_016400_01G000100",15.3548680440623,FALSE,TRUE,0.218041605644552,0.0772132997766369,"concordant",432,TRUE
"TraesCAD_scaffold_016407_01G000100",-0.359178454619313,TRUE,TRUE,0.00689952313514323,0.00125254783797493,"anticorrelated",12,FALSE
"TraesCAD_scaffold_016407_01G000300",1.50163455012536,FALSE,TRUE,0.706877693776709,0.432373321817391,"concordant",12,TRUE
"TraesCAD_scaffold_016408_01G000200",11.3158299860861,FALSE,TRUE,0.894714990425784,0.689933371976687,"concordant",432,TRUE
"TraesCAD_scaffold_016422_01G000100",-28.7909375799035,FALSE,FALSE,9.93484451409061e-46,5.51935806338367e-48,"protein_only",46.7931407222033,FALSE
"TraesCAD_scaffold_016446_01G000200",4.63537115703168,FALSE,TRUE,0.965029790630399,0.879249364796586,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_016468_01G000100",0.245386393017688,FALSE,TRUE,0.986229014539173,0.95722084426481,"kinetics_limited",18.0501797427549,FALSE
"TraesCAD_scaffold_016471_01G000100",6.93270077323855,FALSE,TRUE,0.897516129668541,0.694550037884221,"kinetic_lag",432,TRUE
"TraesCAD_scaffold_016486_01G000400",0.513434316164591,FALSE,TRUE,0.82454624343841,0.571000786355676,"concordant",12,TRUE
"TraesCAD_scaffold_016488_01G000700",4.3741159738656,FALSE,TRUE,0.970165892352342,0.903524306449649,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_016495_01G000800",29.262482447054,FALSE,TRUE,0.171006283881375,0.0561746448664086,"concordant",432,TRUE
"TraesCAD_scaffold_016511_01G000100",1.07306323442309,FALSE,TRUE,0.881031311577419,0.659194574522531,"concordant",12,TRUE
"TraesCAD_scaffold_063099_01G000200",21.7337676331515,FALSE,TRUE,0.120638141595135,0.0365589780353716,"concordant",432,TRUE
"TraesCAD_scaffold_016540_01G000100",0.478629725200696,FALSE,TRUE,0.937448454416493,0.791610363584864,"kinetic_lag",20.6814805507265,TRUE
"TraesCAD_scaffold_132648_01G000100",0.551561279522511,FALSE,TRUE,0.808577598701708,0.545616553183377,"kinetic_lag",12,TRUE
"TraesCAD_scaffold_088247_01G000100",-128.957820067083,FALSE,FALSE,6.03631153757814e-09,3.59149718723287e-10,"protein_only",432,FALSE
"TraesCAD_scaffold_024844_01G000200",1.40818397172469,FALSE,TRUE,0.215239562698972,0.0759124479196375,"concordant",12,TRUE
