"uid","feature","block","cluster","comp","sign"
"prot__TraesCAD_scaffold_019155_01G000100","TraesCAD_scaffold_019155_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_019155_01G000300","TraesCAD_scaffold_019155_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_071938_01G000100","TraesCAD_scaffold_071938_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_087625_01G000200","TraesCAD_scaffold_087625_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_019185_01G000100","TraesCAD_scaffold_019185_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_019186_01G000300","TraesCAD_scaffold_019186_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_019191_01G000200","TraesCAD_scaffold_019191_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_019199_01G001000","TraesCAD_scaffold_019199_01G001000","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_019272_01G000200","TraesCAD_scaffold_019272_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_019287_01G000600","TraesCAD_scaffold_019287_01G000600","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_019301_01G000100","TraesCAD_scaffold_019301_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_019321_01G000100","TraesCAD_scaffold_019321_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_019326_01G000100","TraesCAD_scaffold_019326_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_167501_01G000100","TraesCAD_scaffold_167501_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_082231_01G000100","TraesCAD_scaffold_082231_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_031473_01G000400","TraesCAD_scaffold_031473_01G000400","protein","C2-",2,"negative"
