"uid","feature","block","cluster","comp","sign"
"rna__TraesNOR1A03G00041560","TraesNOR1A03G00041560","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03596030","TraesNOR6B03G03596030","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01960430","TraesNOR3D03G01960430","rna","C1+",1,"positive"
"rna__TraesNOR5A03G02753100","TraesNOR5A03G02753100","rna","C1+",1,"positive"
"rna__TraesNOR1A03G00036300","TraesNOR1A03G00036300","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04285580","TraesNOR7B03G04285580","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03220600","TraesNOR5D03G03220600","rna","C2-",2,"negative"
"rna__TraesNOR3D03G01875210","TraesNOR3D03G01875210","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03122780","TraesNOR5D03G03122780","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00114030","TraesNOR1A03G00114030","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00962270","TraesNOR2B03G00962270","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04427130","TraesNOR7D03G04427130","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00862400","TraesNOR2B03G00862400","rna","C1+",1,"positive"
"rna__TraesNOR1D03G00422330","TraesNOR1D03G00422330","rna","C2-",2,"negative"
"rna__TraesNOR6D03G03684540","TraesNOR6D03G03684540","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01008860","TraesNOR2B03G01008860","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00807110","TraesNOR2A03G00807110","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03036200","TraesNOR5B03G03036200","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03580370","TraesNOR6B03G03580370","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02976870","TraesNOR5B03G02976870","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01163130","TraesNOR2D03G01163130","rna","C2-",2,"negative"
"rna__TraesNOR1A03G00070550","TraesNOR1A03G00070550","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01107180","TraesNOR2D03G01107180","rna","C1+",1,"positive"
"rna__TraesNOR4D03G02462260","TraesNOR4D03G02462260","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00775150","TraesNOR2A03G00775150","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00970870","TraesNOR2B03G00970870","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00488730","TraesNOR1D03G00488730","rna","C1+",1,"positive"
"rna__TraesNOR2B03G00921880","TraesNOR2B03G00921880","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00873990","TraesNOR2B03G00873990","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03027870","TraesNOR5B03G03027870","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02666320","TraesNOR5A03G02666320","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03884510","TraesNOR7A03G03884510","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00915220","TraesNOR2B03G00915220","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00359220","TraesNOR1B03G00359220","rna","C2+",2,"positive"
"rna__TraesNOR7A03G03849980","TraesNOR7A03G03849980","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01984650","TraesNOR3D03G01984650","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02932540","TraesNOR5B03G02932540","rna","C2-",2,"negative"
"rna__TraesNOR5A03G02784850","TraesNOR5A03G02784850","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01036720","TraesNOR2B03G01036720","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01370690","TraesNOR3A03G01370690","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01561120","TraesNOR3B03G01561120","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01488860","TraesNOR3A03G01488860","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01286370","TraesNOR2D03G01286370","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00502510","TraesNOR1D03G00502510","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04092550","TraesNOR7B03G04092550","rna","C2+",2,"positive"
"rna__TraesNOR6D03G03770680","TraesNOR6D03G03770680","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00180380","TraesNOR1A03G00180380","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02162600","TraesNOR4A03G02162600","rna","C2-",2,"negative"
"rna__TraesNOR5D03G03238610","TraesNOR5D03G03238610","rna","C2+",2,"positive"
"rna__TraesNOR3A03G01527210","TraesNOR3A03G01527210","rna","C2-",2,"negative"
"rna__TraesNOR7D03G04462590","TraesNOR7D03G04462590","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02548370","TraesNOR4D03G02548370","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04421970","TraesNOR7D03G04421970","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00776580","TraesNOR2A03G00776580","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04289860","TraesNOR7B03G04289860","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02161000","TraesNOR4A03G02161000","rna","C2+",2,"positive"
"rna__TraesNOR1A03G00128050","TraesNOR1A03G00128050","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02573400","TraesNOR4D03G02573400","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02636020","TraesNOR5A03G02636020","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00229970","TraesNOR1B03G00229970","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01992250","TraesNOR3D03G01992250","rna","C2+",2,"positive"
"rna__TraesNOR7A03G03849870","TraesNOR7A03G03849870","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03190140","TraesNOR5D03G03190140","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01879130","TraesNOR3D03G01879130","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04246920","TraesNOR7B03G04246920","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02528500","TraesNOR4D03G02528500","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03799810","TraesNOR6D03G03799810","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03170250","TraesNOR5D03G03170250","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03928210","TraesNOR7A03G03928210","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01328800","TraesNOR3A03G01328800","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01614040","TraesNOR3B03G01614040","rna","C2+",2,"positive"
"rna__TraesNORUn03G04571640","TraesNORUn03G04571640","rna","C2-",2,"negative"
"rna__TraesNOR4A03G02200240","TraesNOR4A03G02200240","rna","C2-",2,"negative"
"rna__TraesNOR7B03G04152890","TraesNOR7B03G04152890","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03769270","TraesNOR6D03G03769270","rna","C1+",1,"positive"
"rna__TraesNOR3D03G01923120","TraesNOR3D03G01923120","rna","C1+",1,"positive"
"rna__TraesNOR5D03G03243070","TraesNOR5D03G03243070","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00440140","TraesNOR1D03G00440140","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04189260","TraesNOR7B03G04189260","rna","C1+",1,"positive"
"rna__TraesNOR1D03G00536150","TraesNOR1D03G00536150","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01000990","TraesNOR2B03G01000990","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01664450","TraesNOR3B03G01664450","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00699060","TraesNOR2A03G00699060","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02238190","TraesNOR4A03G02238190","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00025530","TraesNOR1A03G00025530","rna","C2+",2,"positive"
"rna__TraesNOR3A03G01458090","TraesNOR3A03G01458090","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02450720","TraesNOR4D03G02450720","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01090390","TraesNOR2B03G01090390","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03576650","TraesNOR6B03G03576650","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03591400","TraesNOR6B03G03591400","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02438850","TraesNOR4D03G02438850","rna","C1+",1,"positive"
"rna__TraesNOR2B03G01058480","TraesNOR2B03G01058480","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02932610","TraesNOR5B03G02932610","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00318070","TraesNOR1B03G00318070","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03237750","TraesNOR5D03G03237750","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04208810","TraesNOR7B03G04208810","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01977410","TraesNOR3D03G01977410","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03300730","TraesNOR6A03G03300730","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02556720","TraesNOR4D03G02556720","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00998790","TraesNOR2B03G00998790","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01014400","TraesNOR2B03G01014400","rna","C2-",2,"negative"
"rna__TraesNOR5A03G02710330","TraesNOR5A03G02710330","rna","C1+",1,"positive"
"rna__TraesNOR6A03G03372500","TraesNOR6A03G03372500","rna","C1+",1,"positive"
"rna__TraesNOR2A03G00727340","TraesNOR2A03G00727340","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01579090","TraesNOR3B03G01579090","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03072210","TraesNOR5D03G03072210","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03867620","TraesNOR7A03G03867620","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01005770","TraesNOR2B03G01005770","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03691740","TraesNOR6D03G03691740","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01974490","TraesNOR3D03G01974490","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03988060","TraesNOR7A03G03988060","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00242170","TraesNOR1B03G00242170","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00817750","TraesNOR2A03G00817750","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02460580","TraesNOR4D03G02460580","rna","C1+",1,"positive"
"rna__TraesNOR6B03G03648520","TraesNOR6B03G03648520","rna","C2+",2,"positive"
"rna__TraesNOR6A03G03278180","TraesNOR6A03G03278180","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02570580","TraesNOR4D03G02570580","rna","C1-",1,"negative"
"rna__TraesNORUn03G04723020","TraesNORUn03G04723020","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02407300","TraesNOR4B03G02407300","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03669680","TraesNOR6B03G03669680","rna","C1+",1,"positive"
"rna__TraesNOR6D03G03831890","TraesNOR6D03G03831890","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01248920","TraesNOR2D03G01248920","rna","C2-",2,"negative"
"rna__TraesNOR4B03G02350700","TraesNOR4B03G02350700","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00450460","TraesNOR1D03G00450460","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03484240","TraesNOR6B03G03484240","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03956510","TraesNOR7A03G03956510","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00242860","TraesNOR1B03G00242860","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02963650","TraesNOR5B03G02963650","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00360030","TraesNOR1B03G00360030","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02360210","TraesNOR4B03G02360210","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01128840","TraesNOR2D03G01128840","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01837380","TraesNOR3D03G01837380","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00333140","TraesNOR1B03G00333140","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03975030","TraesNOR7A03G03975030","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01093400","TraesNOR2B03G01093400","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03501850","TraesNOR6B03G03501850","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01031140","TraesNOR2B03G01031140","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00517260","TraesNOR1D03G00517260","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01320670","TraesNOR2D03G01320670","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02254000","TraesNOR4B03G02254000","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02047680","TraesNOR4A03G02047680","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01961820","TraesNOR3D03G01961820","rna","C1+",1,"positive"
"rna__TraesNOR7D03G04391120","TraesNOR7D03G04391120","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01847710","TraesNOR3D03G01847710","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02474060","TraesNOR4D03G02474060","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01847790","TraesNOR3D03G01847790","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04460630","TraesNOR7D03G04460630","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02759990","TraesNOR5A03G02759990","rna","C1+",1,"positive"
"rna__TraesNOR6B03G03516110","TraesNOR6B03G03516110","rna","C1+",1,"positive"
"rna__TraesNOR2B03G00927270","TraesNOR2B03G00927270","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03778230","TraesNOR6D03G03778230","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00550860","TraesNOR1D03G00550860","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03222570","TraesNOR5D03G03222570","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00949450","TraesNOR2B03G00949450","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01098810","TraesNOR2D03G01098810","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03497400","TraesNOR6B03G03497400","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01709600","TraesNOR3B03G01709600","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03736470","TraesNOR6D03G03736470","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03041600","TraesNOR5B03G03041600","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04498290","TraesNOR7D03G04498290","rna","C2-",2,"negative"
"rna__TraesNOR6A03G03382700","TraesNOR6A03G03382700","rna","C1-",1,"negative"
"rna__TraesNOR7A03G04049630","TraesNOR7A03G04049630","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03149040","TraesNOR5D03G03149040","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03469790","TraesNOR6B03G03469790","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03620300","TraesNOR6B03G03620300","rna","C2-",2,"negative"
"rna__TraesNOR7D03G04513510","TraesNOR7D03G04513510","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02622580","TraesNOR5A03G02622580","rna","C2+",2,"positive"
"rna__TraesNOR6D03G03808210","TraesNOR6D03G03808210","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02524510","TraesNOR4D03G02524510","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03765630","TraesNOR6D03G03765630","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02133490","TraesNOR4A03G02133490","rna","C2-",2,"negative"
"rna__TraesNOR1D03G00485120","TraesNOR1D03G00485120","rna","C2-",2,"negative"
"rna__TraesNOR5D03G03113150","TraesNOR5D03G03113150","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02464470","TraesNOR4D03G02464470","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03727540","TraesNOR6D03G03727540","rna","C1+",1,"positive"
"rna__TraesNOR2A03G00652060","TraesNOR2A03G00652060","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03835830","TraesNOR6D03G03835830","rna","C1+",1,"positive"
"rna__TraesNOR4D03G02516710","TraesNOR4D03G02516710","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04101110","TraesNOR7B03G04101110","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01852710","TraesNOR3D03G01852710","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03621480","TraesNOR6B03G03621480","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02321890","TraesNOR4B03G02321890","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04532100","TraesNOR7D03G04532100","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00725040","TraesNOR2A03G00725040","rna","C2-",2,"negative"
"rna__TraesNOR7D03G04540480","TraesNOR7D03G04540480","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00861570","TraesNOR2B03G00861570","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00554230","TraesNOR1D03G00554230","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00083110","TraesNOR1A03G00083110","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00560410","TraesNOR1D03G00560410","rna","C2-",2,"negative"
"rna__TraesNOR3B03G01755290","TraesNOR3B03G01755290","rna","C2-",2,"negative"
"rna__TraesNOR2A03G00812820","TraesNOR2A03G00812820","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03253190","TraesNOR5D03G03253190","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01298600","TraesNOR2D03G01298600","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02279120","TraesNOR4B03G02279120","rna","C1+",1,"positive"
"rna__TraesNOR3A03G01504280","TraesNOR3A03G01504280","rna","C1+",1,"positive"
"rna__TraesNOR2B03G01080160","TraesNOR2B03G01080160","rna","C1+",1,"positive"
"rna__TraesNOR2D03G01167930","TraesNOR2D03G01167930","rna","C1+",1,"positive"
"rna__TraesNOR3D03G01855960","TraesNOR3D03G01855960","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04477050","TraesNOR7D03G04477050","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02509720","TraesNOR4D03G02509720","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00529320","TraesNOR1D03G00529320","rna","C2+",2,"positive"
"rna__TraesNOR5B03G02984230","TraesNOR5B03G02984230","rna","C1+",1,"positive"
"rna__TraesNOR7B03G04162850","TraesNOR7B03G04162850","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03319630","TraesNOR6A03G03319630","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04495130","TraesNOR7D03G04495130","rna","C2-",2,"negative"
"rna__TraesNOR7D03G04374680","TraesNOR7D03G04374680","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00737200","TraesNOR2A03G00737200","rna","C2+",2,"positive"
"rna__TraesNOR6D03G03705360","TraesNOR6D03G03705360","rna","C1-",1,"negative"
"rna__TraesNOR7A03G04010750","TraesNOR7A03G04010750","rna","C2+",2,"positive"
"rna__TraesNOR7D03G04473590","TraesNOR7D03G04473590","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03944160","TraesNOR7A03G03944160","rna","C2-",2,"negative"
"rna__TraesNOR7D03G04477500","TraesNOR7D03G04477500","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04269200","TraesNOR7B03G04269200","rna","C2-",2,"negative"
"rna__TraesNOR3D03G01846620","TraesNOR3D03G01846620","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02894510","TraesNOR5B03G02894510","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02703770","TraesNOR5A03G02703770","rna","C2-",2,"negative"
"rna__TraesNOR7A03G03979770","TraesNOR7A03G03979770","rna","C1+",1,"positive"
"rna__TraesNOR2D03G01172030","TraesNOR2D03G01172030","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04262450","TraesNOR7B03G04262450","rna","C2-",2,"negative"
"rna__TraesNOR2A03G00596530","TraesNOR2A03G00596530","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03822330","TraesNOR6D03G03822330","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02792220","TraesNOR5A03G02792220","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01036930","TraesNOR2B03G01036930","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02710400","TraesNOR5A03G02710400","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01137040","TraesNOR2D03G01137040","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01413020","TraesNOR3A03G01413020","rna","C1+",1,"positive"
"rna__TraesNOR3D03G01974410","TraesNOR3D03G01974410","rna","C1+",1,"positive"
"rna__TraesNOR4A03G02234570","TraesNOR4A03G02234570","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02526290","TraesNOR4D03G02526290","rna","C2+",2,"positive"
"rna__TraesNOR4A03G02065780","TraesNOR4A03G02065780","rna","C1+",1,"positive"
"rna__TraesNOR4B03G02244130","TraesNOR4B03G02244130","rna","C2-",2,"negative"
"rna__TraesNOR2B03G00973230","TraesNOR2B03G00973230","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02398310","TraesNOR4B03G02398310","rna","C1+",1,"positive"
"rna__TraesNOR4D03G02570590","TraesNOR4D03G02570590","rna","C2-",2,"negative"
"rna__TraesNOR1D03G00534680","TraesNOR1D03G00534680","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02524430","TraesNOR4D03G02524430","rna","C2-",2,"negative"
"rna__TraesNOR3B03G01562350","TraesNOR3B03G01562350","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01892920","TraesNOR3D03G01892920","rna","C1+",1,"positive"
"rna__TraesNOR2D03G01105250","TraesNOR2D03G01105250","rna","C2+",2,"positive"
"rna__TraesNOR7D03G04492370","TraesNOR7D03G04492370","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00845290","TraesNOR2B03G00845290","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01081290","TraesNOR2B03G01081290","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03277350","TraesNOR6A03G03277350","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03766540","TraesNOR6D03G03766540","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01230010","TraesNOR2D03G01230010","rna","C1+",1,"positive"
"rna__TraesNOR7A03G04067730","TraesNOR7A03G04067730","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00357190","TraesNOR1B03G00357190","rna","C1+",1,"positive"
"rna__TraesNOR4B03G02265410","TraesNOR4B03G02265410","rna","C1+",1,"positive"
"rna__TraesNOR5D03G03082230","TraesNOR5D03G03082230","rna","C1+",1,"positive"
"rna__TraesNOR6A03G03378800","TraesNOR6A03G03378800","rna","C2+",2,"positive"
"rna__TraesNOR4A03G02149120","TraesNOR4A03G02149120","rna","C2-",2,"negative"
"rna__TraesNOR1A03G00117480","TraesNOR1A03G00117480","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04539690","TraesNOR7D03G04539690","rna","C2-",2,"negative"
"rna__TraesNOR5B03G02932360","TraesNOR5B03G02932360","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01306370","TraesNOR2D03G01306370","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00140270","TraesNOR1A03G00140270","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03125820","TraesNOR5D03G03125820","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00626500","TraesNOR2A03G00626500","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00970880","TraesNOR2B03G00970880","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03219570","TraesNOR5D03G03219570","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03920620","TraesNOR7A03G03920620","rna","C2+",2,"positive"
"rna__TraesNOR6D03G03837080","TraesNOR6D03G03837080","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01464990","TraesNOR3A03G01464990","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03150060","TraesNOR5D03G03150060","rna","C2+",2,"positive"
"rna__TraesNOR6A03G03337490","TraesNOR6A03G03337490","rna","C1+",1,"positive"
"rna__TraesNOR2B03G01067270","TraesNOR2B03G01067270","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03925630","TraesNOR7A03G03925630","rna","C2-",2,"negative"
"rna__TraesNOR5A03G02692050","TraesNOR5A03G02692050","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02296690","TraesNOR4B03G02296690","rna","C2+",2,"positive"
"rna__TraesNOR7A03G03848150","TraesNOR7A03G03848150","rna","C1+",1,"positive"
"rna__TraesNOR5A03G02668520","TraesNOR5A03G02668520","rna","C1+",1,"positive"
"rna__TraesNOR6B03G03525880","TraesNOR6B03G03525880","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03172130","TraesNOR5D03G03172130","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03875060","TraesNOR7A03G03875060","rna","C1-",1,"negative"
